name	word	time_w	diph	time_d
12-speaker-vv	idiom	0.524213907785338	ia_l	0.14522602845555355
12-speaker-vv	boat	0.5458427815570701	ow_s	0.26735513467379235
12-speaker-vv	dare	0.5050583900226826	ea_l	0.3451718198534479
12-speaker-vv	abjured	0.733578987150409	ua_l	0.28311076557608317
13-speaker-jr	douse	0.699627760194987	aw_s	0.2553340155727797
13-speaker-jr	abjured	0.8021290118611546	ua_l	0.3264834220615578
13-speaker-jr	daresay	0.9641918672230805	ea_s	0.24154716155468137
13-speaker-jr	gourd	0.5968459767745475	ua_l	0.3373090935394085
13-speaker-jr	joys	0.7249155988286429	oy_l	0.3008199077433975
13-speaker-jr	bourse	0.8059517995232284	ua_s	0.3129383515133597
13-speaker-jr	theirs	0.7523970216180018	ea_l	0.37539044348132933
13-speaker-jr	bode	0.5699333900226762	ow_l	0.2846158145534545
13-speaker-jr	bait	0.46453597411186465	ey_s	0.2461758668704377
